CD_MUN,NM_MUN,SIGLA_UF,ng_oficial,ng_medio,ng_max,_merge
3201803,Divino de São Lourenço,ES,12,6.84350455,6.84350455,both
3201902,Domingos Martins,ES,10,3.6101317388888887,4.48900205,both
3202009,Dores do Rio Preto,ES,14,6.69085618,6.85279864,both
3202108,Ecoporanga,ES,10,3.4606205158333334,4.08682148,both
3202207,Fundão,ES,8,4.119679373333333,4.35043564,both
3202256,Governador Lindenberg,ES,8,3.43323112,3.5114329,both
3202306,Guaçuí,ES,14,7.36162653,7.43494656,both
3202405,Guarapari,ES,8,2.8835890324999998,3.14558376,both
3202454,Ibatiba,ES,12,5.73807126,6.07209518,both
3202504,Ibiraçu,ES,8,4.35043564,4.35043564,both
3202553,Ibitirama,ES,12,6.36387324,6.36387324,both
3202603,Iconha,ES,10,4.6422137,4.6422137,both
3202652,Irupi,ES,12,6.0253431,6.0253431,both
3202702,Itaguaçu,ES,6,2.8597201233333336,2.93548103,both
3202801,Itapemirim,ES,10,4.25204973,4.63291961,both
3202900,Itarana,ES,6,3.08474973,3.08474973,both
3203007,Iúna,ES,12,6.066086876666667,6.36105685,both
3203056,Jaguaré,ES,6,2.2230046325,3.21345878,both
3203106,Jerônimo Monteiro,ES,12,6.16757082,6.16757082,both
3203130,João Neiva,ES,8,3.8234889699999997,3.97303931,both
3203163,Laranja da Terra,ES,6,2.827472455,2.86422635,both
3203205,Linhares,ES,8,1.984315532,3.76293657,both
3203304,Mantenópolis,ES,8,3.585785605,3.81306832,both
3203320,Marataízes,ES,8,3.76490804,3.76490804,both
3203346,Marechal Floriano,ES,8,3.80011293,3.80011293,both
3203353,Marilândia,ES,8,3.65619537,3.72885825,both
3203403,Mimoso do Sul,ES,12,4.72191755,5.21309606,both
3203502,Montanha,ES,6,2.128979434,2.20631752,both
3203601,Mucurici,ES,6,2.287570385,2.36431703,both
3203700,Muniz Freire,ES,12,6.1380926,6.2633281,both
3203809,Muqui,ES,12,5.592839389999999,5.76032075,both
3203908,Nova Venécia,ES,12,4.839955608888889,6.48441475,both
3204005,Pancas,ES,8,3.943561086666667,4.33550877,both
3204054,Pedro Canário,ES,4,2.1818149175,2.19279884,both
3204104,Pinheiros,ES,6,2.480352318,2.64849083,both
3204203,Piúma,ES,8,4.35325203,4.35325203,both
3204252,Ponto Belo,ES,6,2.63187413,2.91069679,both
3204302,Presidente Kennedy,ES,10,4.3500131799999995,4.48534075,both
3204351,Rio Bananal,ES,8,3.1599473566666667,3.40609989,both
3204401,Rio Novo do Sul,ES,10,5.034677725,5.3575769,both
3204500,Santa Leopoldina,ES,8,3.148231172,3.70322909,both
3204559,Santa Maria de Jetibá,ES,8,3.1976869900000002,3.38891991,both
3204609,Santa Teresa,ES,8,3.2236681899999997,3.34836388,both
3204658,São Domingos do Norte,ES,8,3.63507244,3.63507244,both
3204708,São Gabriel da Palha,ES,10,4.619494816666666,5.04523919,both
3204807,São José do Calçado,ES,14,6.94433133,6.94433133,both
3204906,São Mateus,ES,10,2.4636182641666666,4.03162023,both
3204955,São Roque do Canaã,ES,6,3.071231055,3.12615067,both
3205002,Serra,ES,8,3.156849325,3.2244427,both
3205010,Sooretama,ES,6,2.8485249699999997,3.12108117,both
3205036,Vargem Alta,ES,12,6.04026997,6.04026997,both
3205069,Venda Nova do Imigrante,ES,10,5.03960641,5.03960641,both
3205101,Viana,ES,6,2.40853436,2.40853436,both
3205150,Vila Pavão,ES,12,5.345748059999999,5.83748985,both
3205176,Vila Valério,ES,8,3.79743736,3.87784531,both
3205200,Vila Velha,ES,6,2.505136555,2.52794932,both
3205309,Vitória,ES,6,2.63638035,2.63638035,both
3300100,Angra dos Reis,RJ,16,8.59065242,9.24222437,both
3300159,Aperibé,RJ,18,9.93026858,9.93026858,both
3300209,Araruama,RJ,14,5.266983,6.59453562,both
3300225,Areal,RJ,18,10.00546621,10.00546621,both
3300233,Armação dos Búzios,RJ,10,4.70868052,4.70868052,both
3300258,Arraial do Cabo,RJ,6,2.13534448,2.13534448,both
3300308,Barra do Piraí,RJ,32,16.484713475,18.08540904,both
3300407,Barra Mansa,RJ,32,13.43716768,14.85022122,both
3300456,Belford Roxo,RJ,20,11.34832122,11.34832122,both
3300506,Bom Jardim,RJ,22,11.795000765000001,12.48163678,both
3300605,Bom Jesus do Itabapoana,RJ,14,5.77031893,5.8681885,both
3300704,Cabo Frio,RJ,14,5.072698995,5.84875541,both
3300803,Cachoeiras de Macacu,RJ,22,12.5564119475,12.91395273,both
3300902,Cambuci,RJ,18,7.639228756666667,8.93326633,both
3300936,Carapebus,RJ,12,4.425445503333333,4.96525369,both
3300951,Comendador Levy Gasparian,RJ,26,14.03966403,14.03966403,both
3301009,Campos dos Goytacazes,RJ,16,4.743568553333334,8.32774236,both
3301108,Cantagalo,RJ,20,10.107532204,11.07006184,both
3301157,Cardoso Moreira,RJ,12,5.1504783100000004,5.82340789,both
3301207,Carmo,RJ,20,10.36286617,10.79490048,both
3301306,Casimiro de Abreu,RJ,20,7.90049592,7.96048504,both
3301405,Conceição de Macabu,RJ,16,7.196679925,8.1094721,both
3301504,Cordeiro,RJ,20,11.05569825,11.05569825,both
3301603,Duas Barras,RJ,22,11.69192087,11.6950189,both
3301702,Duque de Caxias,RJ,22,11.36033782,11.96792714,both
3301801,Engenheiro Paulo de Frontin,RJ,26,14.30468638,14.30468638,both
3301850,Guapimirim,RJ,22,12.02857342,12.31687793,both
3301876,Iguaba Grande,RJ,10,2.98195147,2.98195147,both
3301900,Itaboraí,RJ,22,9.420595776666667,10.64844817,both
3302007,Itaguaí,RJ,22,8.762311426666667,10.73857267,both
3302056,Italva,RJ,12,6.182920145,6.31571296,both
3302106,Itaocara,RJ,18,9.518653109999999,9.97166953,both
3302205,Itaperuna,RJ,14,7.0122063400000005,7.37326761,both
3302254,Itatiaia,RJ,24,11.930609969999999,12.68779657,both
3302270,Japeri,RJ,22,12.66019594,12.66019594,both
3302304,Laje do Muriaé,RJ,16,7.7436229700000005,7.91654935,both
3302403,Macaé,RJ,20,8.206235228571428,9.6210289,both
3302452,Macuco,RJ,20,10.40173236,10.40173236,both
3302502,Magé,RJ,22,11.940326514999999,12.22759835,both
3302601,Mangaratiba,RJ,16,7.478882255,7.57069659,both
3302700,Maricá,RJ,16,7.34116076,7.34116076,both
3302809,Mendes,RJ,28,15.44898585,15.44898585,both
3302858,Mesquita,RJ,20,9.73086813,9.73086813,both
3302908,Miguel Pereira,RJ,24,11.794015025,12.69821721,both
3303005,Miracema,RJ,16,8.04018889,8.2753575,both
3303104,Natividade,RJ,14,7.46771057,7.77713801,both
3303203,Nilópolis,RJ,20,9.73086813,9.73086813,both
3303302,Niterói,RJ,18,8.28296176,8.28296176,both
3303401,Nova Friburgo,RJ,22,12.240835386,12.92071206,both
3303500,Nova Iguaçu,RJ,22,10.704963743333332,12.4269988,both
3303609,Paracambi,RJ,24,12.66019594,12.66019594,both
3303708,Paraíba do Sul,RJ,26,11.433657855,13.44512398,both
3303807,Paraty,RJ,16,8.354850125,8.51193431,both
3303856,Paty do Alferes,RJ,22,10.287668545,10.89854365,both
3303906,Petrópolis,RJ,20,10.5737434125,10.7582874,both
3303955,Pinheiral,RJ,28,15.787516,15.787516,both
3304003,Piraí,RJ,28,13.717187306666666,14.14443375,both
3304102,Porciúncula,RJ,14,7.6153363800000005,7.91570443,both
3304110,Porto Real,RJ,28,14.66433945,14.66433945,both
3304128,Quatis,RJ,30,16.931533835,17.11206447,both
3304144,Queimados,RJ,20,10.48988539,10.48988539,both
3304151,Quissamã,RJ,10,2.876280502,3.90009479,both
3304201,Resende,RJ,30,13.377474283999998,15.28732504,both
3304300,Rio Bonito,RJ,20,9.308127915,9.96153052,both
3304409,Rio Claro,RJ,24,9.900133206,11.37958316,both
3304508,Rio das Flores,RJ,30,14.81924093,15.49573794,both
3304524,Rio das Ostras,RJ,16,7.29722506,7.29722506,both
3304557,Rio de Janeiro,RJ,20,8.864948744285714,10.4805913,both
3304607,Santa Maria Madalena,RJ,16,8.285778143333333,9.0188846,both
3304706,Santo Antônio de Pádua,RJ,18,9.489292235,10.26739053,both
3304755,São Francisco de Itabapoana,RJ,8,3.4827057133333335,3.70520057,both
3304805,São Fidélis,RJ,16,7.422484035,8.58938505,both
3304904,São Gonçalo,RJ,20,8.652472195,8.88679589,both
3305000,São João da Barra,RJ,6,2.669472945,2.81155985,both
3305109,São João de Meriti,RJ,20,11.34832122,11.34832122,both
3305133,São José de Ubá,RJ,14,7.44198754,7.44198754,both
3305158,São José do Vale do Rio Preto,RJ,20,10.877984,10.877984,both
3305208,São Pedro da Aldeia,RJ,10,3.160604513333333,4.22313479,both
3305307,São Sebastião do Alto,RJ,18,9.3967034,9.66778099,both
3305406,Sapucaia,RJ,20,10.87066139,10.87375942,both
3305505,Saquarema,RJ,14,5.19563444,5.42517027,both
3305554,Seropédica,RJ,22,9.79902478,9.79902478,both
3305604,Silva Jardim,RJ,22,10.07410567142857,12.26674618,both
3305703,Sumidouro,RJ,22,11.303822253333335,12.12198371,both
3305752,Tanguá,RJ,20,7.15246259,7.15246259,both
3305802,Teresópolis,RJ,22,11.6424932175,12.36616477,both
3305901,Trajano de Moraes,RJ,20,9.5628235,9.90576599,both
3306008,Três Rios,RJ,22,10.653940135,10.91769511,both
3306107,Valença,RJ,30,17.237299971111113,17.60803085,both
3306156,Varre-Sai,RJ,14,8.09116556,8.09116556,both
3306206,Vassouras,RJ,28,13.126965733333334,15.39772755,both
3306305,Volta Redonda,RJ,30,15.787516,15.787516,both
3500105,Adamantina,SP,16,7.98104469,8.47391303,both
3500204,Adolfo,SP,12,6.36640799,6.36640799,both
3500303,Aguaí,SP,12,6.51074801,6.52553406,both
3500402,Águas da Prata,SP,14,8.19396381,8.19396381,both
3500501,Águas de Lindóia,SP,14,7.96865257,7.96865257,both
3500550,Águas de Santa Bárbara,SP,14,7.834216860000001,8.12693372,both
3500600,Águas de São Pedro,SP,16,8.3770292,8.3770292,both
3500709,Agudos,SP,14,7.535632523333334,8.07623869,both
3500758,Alambari,SP,18,9.926044,9.926044,both
3500808,Alfredo Marcondes,SP,12,6.78914821,6.78914821,both
3500907,Altair,SP,16,8.77104224,8.77104224,both
3501004,Altinópolis,SP,16,9.096898623333333,9.26869845,both
3501103,Alto Alegre,SP,12,5.203238695,5.39109194,both
3501152,Alumínio,SP,16,8.2097356,8.2097356,both
3501202,Álvares Florence,SP,14,6.804638360000001,6.83843505,both
3501301,Álvares Machado,SP,16,7.562810696666666,8.33055876,both
3501400,Álvaro de Carvalho,SP,14,7.27666541,7.27666541,both
3501509,Alvinlândia,SP,16,8.46461895,8.46461895,both
3501608,Americana,SP,18,9.41008125,9.41008125,both
3501707,Américo Brasiliense,SP,16,8.49827481,8.85609723,both
3501806,Américo de Campos,SP,14,6.84237799,6.84237799,both
3501905,Amparo,SP,14,7.26765296,7.26765296,both
3502002,Analândia,SP,16,8.40420737,8.62543485,both
3502101,Andradina,SP,18,8.488370506666667,8.77301371,both
3502200,Angatuba,SP,16,8.581874671666666,8.96283843,both
3502309,Anhembi,SP,16,7.126645676666667,7.38396989,both
3502408,Anhumas,SP,16,9.074367500000001,9.13379334,both
3502507,Aparecida,SP,20,10.69604517,10.69604517,both
3502606,Aparecida d'Oeste,SP,16,8.60008733,8.60008733,both
3502705,Apiaí,SP,20,9.1387220225,9.94153415,both
3502754,Araçariguama,SP,16,8.40237671,8.40237671,both
3502804,Araçatuba,SP,14,7.056906482857143,7.74643936,both
3502903,Araçoiaba da Serra,SP,18,8.98142661,8.98142661,both
3503000,Aramina,SP,14,7.627024395,7.74446788,both
3503109,Arandu,SP,14,7.5987900825,8.14580354,both
3503158,Arapeí,SP,22,10.44651297,10.44651297,both
3503208,Araraquara,SP,16,8.508385658,9.12280942,both
3503307,Araras,SP,16,7.22343563,7.45860424,both
3503356,Arco-Íris,SP,14,6.856319125,6.90546514,both
3503406,Arealva,SP,12,6.30022281,6.30022281,both
3503505,Areias,SP,20,11.383666925,11.42182902,both
3503604,Areiópolis,SP,14,6.63368345,6.63368345,both
3503703,Ariranha,SP,16,9.11013566,9.11013566,both
3503802,Artur Nogueira,SP,16,9.24363257,9.24363257,both
3503901,Arujá,SP,22,12.09635455,12.09635455,both
3503950,Aspásia,SP,12,6.79562591,6.79562591,both
3504008,Assis,SP,16,8.821737266666666,9.32474462,both
3504107,Atibaia,SP,18,9.12133081,10.19669913,both
3504206,Auriflama,SP,14,6.987985385,7.1626016,both
3504305,Avaí,SP,14,6.486010706666666,6.58045367,both
3504404,Avanhandava,SP,10,5.272240265000001,5.53331967,both
3504503,Avaré,SP,16,8.33811607,8.6316309,both
3504602,Bady Bassitt,SP,14,6.25572384,6.25572384,both
3504701,Balbinos,SP,12,6.37823683,6.37823683,both
3504800,Bálsamo,SP,12,5.70793588,5.70793588,both
3504909,Bananal,SP,22,10.436233145,10.44651297,both
3505005,Barão de Antonina,SP,12,5.54880982,5.54880982,both
3505104,Barbosa,SP,10,5.32040054,5.32040054,both
3505203,Bariri,SP,16,7.51507287,8.41110752,both
3505302,Barra Bonita,SP,14,6.63143034,6.92940446,both
3505351,Barra do Chapéu,SP,16,8.50536273,8.53700018,both
3505401,Barra do Turvo,SP,20,9.875583665,10.49889783,both
3505500,Barretos,SP,16,7.9712499077777785,8.76597273,both
3505609,Barrinha,SP,14,7.44508557,7.44508557,both
3505708,Barueri,SP,18,10.1215015,10.1215015,both
3505807,Bastos,SP,14,7.29722506,7.29722506,both
3505906,Batatais,SP,16,8.088161411666666,8.76766257,both
3506003,Bauru,SP,12,6.457940684,6.5553878,both
3506102,Bebedouro,SP,14,7.72109184,7.84078844,both
3506201,Bento de Abreu,SP,14,6.83759013,6.83759013,both
3506300,Bernardino de Campos,SP,12,6.897438425,6.98178932,both
3506359,Bertioga,SP,18,9.957399813333334,10.04602224,both
3506409,Bilac,SP,12,6.223194534999999,6.37035094,both
3506508,Birigui,SP,12,5.926581663333334,6.11828398,both
3506607,Biritiba Mirim,SP,18,10.04292421,10.04292421,both
3506706,Boa Esperança do Sul,SP,18,9.106812316,9.55484372,both
3506805,Bocaina,SP,16,7.62871423,7.82022879,both
3506904,Bofete,SP,16,8.265312376666666,8.83891725,both
3507001,Boituva,SP,16,8.631490085,8.67810135,both
3507100,Bom Jesus dos Perdões,SP,18,10.19669913,10.19669913,both
3507159,Bom Sucesso de Itararé,SP,16,8.46405567,8.46405567,both
3507209,Borá,SP,16,8.54150641,8.54150641,both
3507308,Boracéia,SP,12,6.61903822,6.61903822,both
3507407,Borborema,SP,16,7.28145328,7.80192225,both
3507456,Borebi,SP,16,7.7440454249999995,8.03173972,both
3507506,Botucatu,SP,16,7.6151955575,8.03314791,both
3507605,Bragança Paulista,SP,16,7.688046193333332,8.0965167,both
3507704,Braúna,SP,12,6.13433741,6.13433741,both
3507753,Brejo Alegre,SP,10,5.53331967,5.53331967,both
3507803,Brodowski,SP,16,8.378155755,8.51559561,both
3507902,Brotas,SP,16,7.917716135714286,8.17988186,both
3508009,Buri,SP,18,8.673407363333334,9.37374981,both
3508108,Buritama,SP,12,5.509004829999999,5.75722272,both
3508207,Buritizal,SP,14,7.47831898,7.47831898,both
3508306,Cabrália Paulista,SP,14,7.5202832,7.5202832,both
3508405,Cabreúva,SP,16,8.65500695,8.65500695,both
3508504,Caçapava,SP,20,11.402536745,11.70459463,both
3508603,Cachoeira Paulista,SP,18,9.5027405,9.5027405,both
3508702,Caconde,SP,14,6.90560596,7.25723232,both
3508801,Cafelândia,SP,12,5.7346446533333335,6.00140378,both
3508900,Caiabu,SP,14,7.61942014,7.7979793,both
3509007,Caieiras,SP,20,10.50340406,10.50340406,both
3509106,Caiuá,SP,20,10.054541815,10.66928946,both
3509205,Cajamar,SP,18,9.75396254,9.75396254,both
3509254,Cajati,SP,18,9.221195326666667,9.92801547,both
3509304,Cajobi,SP,14,7.48169865,7.48169865,both
3509403,Cajuru,SP,18,9.52907375,9.61229809,both
3509452,Campina do Monte Alegre,SP,14,7.79882422,7.79882422,both
3509502,Campinas,SP,18,8.728796375,9.67144229,both
3509601,Campo Limpo Paulista,SP,18,9.1875864,9.1875864,both
3509700,Campos do Jordão,SP,16,8.49757071,8.49757071,both
3509809,Campos Novos Paulista,SP,16,8.086377695,8.16551827,both
3509908,Cananéia,SP,16,7.98961456,8.95410762,both
3509957,Canas,SP,18,10.26598234,10.26598234,both
3510005,Cândido Mota,SP,16,8.3461897225,8.43420193,both
3510104,Cândido Rodrigues,SP,18,10.04714879,10.04714879,both
3510153,Canitar,SP,14,6.86997862,6.86997862,both
3510203,Capão Bonito,SP,20,9.390835915555556,10.56114007,both
3510302,Capela do Alto,SP,18,9.49964247,9.49964247,both
3510401,Capivari,SP,16,9.130836125,9.28982137,both
3510500,Caraguatatuba,SP,16,7.638853236666667,8.78005469,both
3510609,Carapicuíba,SP,18,9.84802998,9.84802998,both
3510708,Cardoso,SP,14,6.846320936666667,7.34820173,both
3510807,Casa Branca,SP,14,6.89081991,7.30595588,both
3510906,Cássia dos Coqueiros,SP,16,9.29855219,9.29855219,both
3511003,Castilho,SP,18,9.124700418571429,9.6094817,both
3511102,Catanduva,SP,16,8.616844855,8.89946965,both
3511201,Catiguá,SP,16,8.89946965,8.89946965,both
3511300,Cedral,SP,14,7.50113174,7.50113174,both
3511409,Cerqueira César,SP,16,8.06243838,8.06243838,both
3511508,Cerquilho,SP,16,9.03747278,9.03747278,both
3511607,Cesário Lange,SP,16,9.021700995,9.2813722,both
3511706,Charqueada,SP,16,8.78540583,8.78540583,both
3511904,Clementina,SP,12,6.57763728,6.57763728,both
3512001,Colina,SP,14,7.479633293333333,7.56027594,both
3512100,Colômbia,SP,18,9.0728888925,10.0392629,both
3512209,Conchal,SP,16,7.45409802,7.45409802,both
3512308,Conchas,SP,16,8.033147915,8.55192705,both
3512407,Cordeirópolis,SP,16,8.02610694,8.02610694,both
3512506,Coroados,SP,12,5.5980966500000005,5.83270198,both
3512605,Coronel Macedo,SP,12,6.35148112,6.35148112,both
3512704,Corumbataí,SP,16,8.28704552,8.70739181,both
3512803,Cosmópolis,SP,18,9.24363257,9.24363257,both
3512902,Cosmorama,SP,12,6.522248266666666,6.67001489,both
3513009,Cotia,SP,18,9.179418864999999,9.84802998,both
3513108,Cravinhos,SP,18,8.280849459999999,8.8465215,both
3513207,Cristais Paulista,SP,14,7.002208155,7.15218095,both
3513306,Cruzália,SP,16,8.28549651,8.28549651,both
3513405,Cruzeiro,SP,18,8.1621386,8.1621386,both
3513504,Cubatão,SP,18,9.98180853,9.98180853,both
3513603,Cunha,SP,20,9.474335188571429,10.32540818,both
3513702,Descalvado,SP,16,8.416402338000001,8.86229329,both
3513801,Diadema,SP,18,9.93505645,9.93505645,both
3513850,Dirce Reis,SP,12,6.26614449,6.26614449,both
3513900,Divinolândia,SP,14,7.355242713333333,7.54619399,both
3514007,Dobrada,SP,16,8.47419467,8.47419467,both
3514106,Dois Córregos,SP,16,7.834029102,8.43223045,both
3514205,Dolcinópolis,SP,14,7.05557876,7.05557876,both
3514304,Dourado,SP,16,8.26183883,8.26183883,both
3514403,Dracena,SP,18,9.215187025,9.37037014,both
3514502,Duartina,SP,14,7.43846705,7.83262091,both
3514601,Dumont,SP,14,7.29581687,7.29581687,both
3514700,Echaporã,SP,18,9.89851378,10.59775314,both
3514809,Eldorado,SP,20,10.91431544111111,11.89244788,both
3514908,Elias Fausto,SP,16,8.33900793,8.33900793,both
3514924,Elisiário,SP,16,8.56910703,8.56910703,both
3514957,Embaúba,SP,14,8.05793215,8.05793215,both
3515004,Embu das Artes,SP,18,9.84802998,9.84802998,both
3515103,Embu-Guaçu,SP,16,8.2457854,8.2457854,both
3515129,Emilianópolis,SP,16,7.526620075,8.05877707,both
3515152,Engenheiro Coelho,SP,16,8.45729633,8.45729633,both
3515186,Espírito Santo do Pinhal,SP,14,7.0128400325,7.36087549,both
3515194,Espírito Santo do Turvo,SP,14,7.64223291,7.64223291,both
3515202,Estrela d'Oeste,SP,12,6.83505538,6.83505538,both
3515301,Estrela do Norte,SP,18,9.259967629999998,9.40585666,both
3515350,Euclides da Cunha Paulista,SP,20,10.582638513333334,10.95430819,both
3515400,Fartura,SP,12,6.121382013333334,6.33232966,both
3515509,Fernandópolis,SP,14,6.9619337725,7.30764571,both
3515608,Fernando Prestes,SP,18,9.67144229,9.67144229,both
3515657,Fernão,SP,14,7.44001607,7.44001607,both
3515707,Ferraz de Vasconcelos,SP,20,11.35564384,11.35564384,both
3515806,Flora Rica,SP,16,7.73996166,7.73996166,both
3515905,Floreal,SP,14,6.53116684,6.53116684,both
3516002,Flórida Paulista,SP,16,8.6381086,8.79019369,both
3516101,Florínea,SP,14,7.71602234,7.71602234,both
3516200,Franca,SP,16,7.2506138025,7.7286961,both
3516309,Francisco Morato,SP,18,9.1875864,9.1875864,both
3516408,Franco da Rocha,SP,18,10.50340406,10.50340406,both
3516507,Gabriel Monteiro,SP,12,6.79083805,6.79083805,both
3516606,Gália,SP,16,7.49592142,7.95428898,both
3516705,Garça,SP,16,7.7369340375,8.6150142,both
3516804,Gastão Vidigal,SP,12,6.1681341,6.1681341,both
3516853,Gavião Peixoto,SP,18,9.03381147,9.03381147,both
3516903,General Salgado,SP,12,6.44097193,6.6917011,both
3517000,Getulina,SP,12,5.541135150000001,6.01858376,both
3517109,Glicério,SP,10,5.20887148,5.20887148,both
3517208,Guaiçara,SP,10,5.26125634,5.26125634,both
3517307,Guaimbê,SP,12,5.72370767,5.72370767,both
3517406,Guaíra,SP,16,7.942976474999999,8.54967394,both
3517505,Guapiaçu,SP,14,7.7693929399999995,8.10412096,both
3517604,Guapiara,SP,18,9.933929895,10.17980079,both
3517703,Guará,SP,14,7.28511459,7.28511459,both
3517802,Guaraçaí,SP,16,8.08440622,9.04648523,both
3517901,Guaraci,SP,18,9.427167353333333,10.07925564,both
3518008,Guarani d'Oeste,SP,14,7.54140612,7.54140612,both
3518107,Guarantã,SP,12,6.376453116666667,6.44949151,both
3518206,Guararapes,SP,14,6.928503214,7.15725045,both
